track_name,track_artist,track_popularity,id,playlist_genre,uri,duration_ms,acousticness,energy
Push Up - Main Edit,Creeds,77,3AjSfp5FDvwtMU9XBsbS8j,gaming,spotify:track:3AjSfp5FDvwtMU9XBsbS8j,139300,0.209,0.83
Strangers,Kenya Grace,77,5mjYQaktjmjcMKcUIcqz4s,gaming,spotify:track:5mjYQaktjmjcMKcUIcqz4s,172965,0.701,0.523
BACKBONE,"Chase & Status, Stormzy",77,3HrHhTWonBqF4mDasi8xvC,gaming,spotify:track:3HrHhTWonBqF4mDasi8xvC,166449,0.285,0.934
FUNKED UP - SLOWED,"xxanteria, isq",77,4VL5XwfATZuAVTW471Wpro,gaming,spotify:track:4VL5XwfATZuAVTW471Wpro,115348,0.00288,0.927
Too Sweet,Hozier,77,4IadxL6BUymXlh8RCJJu7T,gaming,spotify:track:4IadxL6BUymXlh8RCJJu7T,251424,0.0295,0.62
Montagem Mysterious Game,LXNGVX,77,7vOmSP2647oNUGGEhWd1cr,gaming,spotify:track:7vOmSP2647oNUGGEhWd1cr,103495,0.146,0.64
TUCA DONKA,"CURSEDEVIL, DJ FKU, Skorde",77,7bxyNLXYaEYaZTxAuQTHlD,gaming,spotify:track:7bxyNLXYaEYaZTxAuQTHlD,75692,0.0683,0.963
Paint The Town Red,Doja Cat,77,56y1jOTK0XSvJzVv9vHQBK,gaming,spotify:track:56y1jOTK0XSvJzVv9vHQBK,230480,0.255,0.556
MONTAGEM - PR FUNK,"S3BZS, Mc Gw, Mc Menor Do Alvorada",77,6njJR3OIp3oA0Kc4aC9Tzf,gaming,spotify:track:6njJR3OIp3oA0Kc4aC9Tzf,61673,0.734,0.803
Doja,Central Cee,77,3LtpKP5abr2qqjunvjlX5i,gaming,spotify:track:3LtpKP5abr2qqjunvjlX5i,97393,0.38,0.573
Somebody (2024),"Gotye, FISHER, Chris Lake, Kimbra, Sante Sansone",77,0agQ9vIV7NP4dntGKLcCXO,gaming,spotify:track:0agQ9vIV7NP4dntGKLcCXO,153519,0.016,0.629
Whatever,"Kygo, Ava Max",76,0LMwmV37RCmBO2so0szAFs,gaming,spotify:track:0LMwmV37RCmBO2so0szAFs,178273,0.104,0.777
ONE CALL,Rich Amiri,76,69phA1R4gmQsBFRQ3INW8C,gaming,spotify:track:69phA1R4gmQsBFRQ3INW8C,121399,0.00617,0.539
IDGAF (feat. Yeat),"Drake, Yeat",76,2YSzYUF3jWqb9YP9VXmpjE,gaming,spotify:track:2YSzYUF3jWqb9YP9VXmpjE,260111,0.0466,0.672
Deep Down (feat. Never Dull),"Alok, Ella Eyre, Kenny Dope, Never Dull",76,7MIhUdNJtaOnDmC5nBC1fb,gaming,spotify:track:7MIhUdNJtaOnDmC5nBC1fb,165753,0.0112,0.818
Agora Hills,Doja Cat,76,5PyDJG7SQRgWXefgexqIge,gaming,spotify:track:5PyDJG7SQRgWXefgexqIge,265360,0.183,0.687
CUTE DEPRESSED,Dyan Dxddy,76,06PqeO7IInus2yvzsZwZhf,gaming,spotify:track:06PqeO7IInus2yvzsZwZhf,96947,0.503,0.919
BRODYAGA FUNK,Eternxlkz,75,2V3hsJU3bTOATih0Fm4aDp,gaming,spotify:track:2V3hsJU3bTOATih0Fm4aDp,134785,0.269,0.738
LOVELY BASTARDS,"ZWE1HVNDXR, yatashigang",75,0EqczV3o6fwksegAavIHpX,gaming,spotify:track:0EqczV3o6fwksegAavIHpX,116104,0.832,0.81
Boyz In Paris (with VINAI),"Marnik, Naeleck, VINAI",75,17NHXI2CJp7KgdcwcDnRx4,gaming,spotify:track:17NHXI2CJp7KgdcwcDnRx4,151589,0.0398,0.967
Watch This - ARIZONATEARS Pluggnb Remix,"Lil Uzi Vert, sped up nightcore, ARIZONATEARS",75,0FA4wrjDJvJTTU8AepZTup,gaming,spotify:track:0FA4wrjDJvJTTU8AepZTup,163139,0.0103,0.897
10:35,"Tiësto, Tate McRae",75,36gcliMRX1vCpgnrZE3dFZ,gaming,spotify:track:36gcliMRX1vCpgnrZE3dFZ,172253,0.0683,0.793
TOO COOL TO BE CARELESS,PAWSA,74,6KqM3xmPIDonsTjCSGrrr5,gaming,spotify:track:6KqM3xmPIDonsTjCSGrrr5,220000,0.002,0.781
Automotivo Bibi Fogosa,"Bibi Babydoll, Dj Brunin XM, KZA Produções",74,2JIzOc3HHo4MhiyZzhpBUV,gaming,spotify:track:2JIzOc3HHo4MhiyZzhpBUV,129800,0.26,0.848
Bones,Imagine Dragons,74,0HqZX76SFLDz2aW8aiqi7G,gaming,spotify:track:0HqZX76SFLDz2aW8aiqi7G,165265,0.0206,0.742
Tailor Swif,A$AP Rocky,74,5xMjhZKSo8yh5r9b5vrYRr,gaming,spotify:track:5xMjhZKSo8yh5r9b5vrYRr,155391,0.149,0.527
First Person Shooter (feat. J. Cole),"Drake, J. Cole",74,7aqfrAY2p9BUSiupwk3svU,gaming,spotify:track:7aqfrAY2p9BUSiupwk3svU,247444,0.0306,0.655
Atmosphere,"FISHER, Kita Alexander",73,63HwAAXuSV2tzIUPoHOwZa,gaming,spotify:track:63HwAAXuSV2tzIUPoHOwZa,182857,0.00623,0.895
9mm,"Memphis Cult, Groove Dealers, SPLYXER",73,3K5KXm1uZjiyQk0J7op1xf,gaming,spotify:track:3K5KXm1uZjiyQk0J7op1xf,86710,0.00322,0.915
edamame,"bbno$, Rich Brian",73,1golLrmqyxDWedF7YUHCOD,gaming,spotify:track:1golLrmqyxDWedF7YUHCOD,133707,0.0232,0.85
Breathe,Yeat,73,5NAOhPAZ57eFAXr3qatS6i,gaming,spotify:track:5NAOhPAZ57eFAXr3qatS6i,170847,0.0284,0.546
GOOD LOYAL THOTS,Odetari,73,06tNJ27nVxbDwhiQMChWyr,gaming,spotify:track:06tNJ27nVxbDwhiQMChWyr,102557,0.0566,0.86
Let's Go,Key Glock,73,5GCU2LJWPzoP8Q6nexs61z,gaming,spotify:track:5GCU2LJWPzoP8Q6nexs61z,140107,0.00258,0.636
GODS,"League of Legends, NewJeans",73,210JJAa9nJOgNa0YNrsT5g,gaming,spotify:track:210JJAa9nJOgNa0YNrsT5g,220878,0.00685,0.765
née-nah,"21 Savage, Travis Scott, Metro Boomin",73,2yUzr8Sr6ldG8vmHhZwTnz,gaming,spotify:track:2yUzr8Sr6ldG8vmHhZwTnz,220584,0.00465,0.758
Fi Kan We Kan,"Bnxn, Rema",71,771KDfpsOtJPQmocQpMdkR,afrobeats,spotify:track:771KDfpsOtJPQmocQpMdkR,161379,0.109,0.683
Stronger,Young Jonn,70,4KZMoDuxwSYP63bhbnMqe3,afrobeats,spotify:track:4KZMoDuxwSYP63bhbnMqe3,141818,0.477,0.819
Are you there?,Ayo Maff,69,10y7iW3rc8bzGbhAC3mNPA,afrobeats,spotify:track:10y7iW3rc8bzGbhAC3mNPA,156429,0.509,0.529
MMS,"Asake, Wizkid",72,13VXuHw3O8Yt7VwRIDqSo4,afrobeats,spotify:track:13VXuHw3O8Yt7VwRIDqSo4,219628,0.677,0.634
OZEBA,Rema,68,7ySC0IjVS1PMEdsZOvsUK2,afrobeats,spotify:track:7ySC0IjVS1PMEdsZOvsUK2,137684,0.136,0.841
PUSH 2 START,Tyla,78,1Cbl3Yq8rHo7hhDQmLQagU,afrobeats,spotify:track:1Cbl3Yq8rHo7hhDQmLQagU,156826,0.277,0.814
Awuke,"Davido, YG Marley",76,6e0YUaVAfDxUabmybOjguy,afrobeats,spotify:track:6e0YUaVAfDxUabmybOjguy,172632,0.308,0.792
Constantly,"Hyce, BoyPee, Brown Joel",68,3MldGIMtPcupNBI4Dnxolr,afrobeats,spotify:track:3MldGIMtPcupNBI4Dnxolr,193567,0.172,0.705
Piece of My Heart (feat. Brent Faiyaz),"Wizkid, Brent Faiyaz",77,2nYeyMeqYDiFSYYtl2BWD6,afrobeats,spotify:track:2nYeyMeqYDiFSYYtl2BWD6,259354,0.252,0.648
JUJU (feat. Shallipopi),"Smur Lee, ODUMODUBLVCK, Shallipopi",71,6XBIOtdSL47qn201KKNCA0,afrobeats,spotify:track:6XBIOtdSL47qn201KKNCA0,157756,0.116,0.719
alone - Remix,"FOLA, Bnxn",68,2GSK9VfsKWpVOV6ZzKiMA4,afrobeats,spotify:track:2GSK9VfsKWpVOV6ZzKiMA4,154579,0.554,0.52
Dealer,"Ayo Maff, Fireboy DML",68,5Wxkvvb6pLky16pwq4gBI3,afrobeats,spotify:track:5Wxkvvb6pLky16pwq4gBI3,180594,0.714,0.651
アイドル,YOASOBI,72,7ovUcF5uHTBRzUpB6ZOmvt,j-pop,spotify:track:7ovUcF5uHTBRzUpB6ZOmvt,213234,0.112,0.935
KICK BACK,Kenshi Yonezu,72,3khEEPRyBeOUabbmOPJzAG,j-pop,spotify:track:3khEEPRyBeOUabbmOPJzAG,193495,0.00207,0.941
ライラック,Mrs. GREEN APPLE,77,78W4mTLIh4qoLu92W4IQhO,j-pop,spotify:track:78W4mTLIh4qoLu92W4IQhO,288200,0.0176,0.794
青のすみか,Tatsuya Kitani,71,12usPU2WnqgCHAW1EK2dfd,j-pop,spotify:track:12usPU2WnqgCHAW1EK2dfd,196467,0.0134,0.898
Bling-Bang-Bang-Born,Creepy Nuts,80,0kdqcbwei4MDWFEX5f33yG,j-pop,spotify:track:0kdqcbwei4MDWFEX5f33yG,168136,0.0841,0.822
カーテンコール,Yuuri,73,1nysdCpKAh6yif4JkmoiNy,j-pop,spotify:track:1nysdCpKAh6yif4JkmoiNy,243027,0.103,0.905
晴る,ヨルシカ,70,5eY7692tmgHB9dbmq6wa2M,j-pop,spotify:track:5eY7692tmgHB9dbmq6wa2M,270705,0.032,0.571
Nobody - from Kaiju No. 8,OneRepublic,69,47N81NMkB488fuOwOC3Oip,j-pop,spotify:track:47N81NMkB488fuOwOC3Oip,153626,0.395,0.811
Abyss - from Kaiju No. 8,YUNGBLUD,68,2kLWSmKHhfUBepkIA9oNe5,j-pop,spotify:track:2kLWSmKHhfUBepkIA9oNe5,123293,0.00615,0.808
絆ノ奇跡,"MAN WITH A MISSION, milet",68,2VBLFxCUyFp5BfmsZpxcis,j-pop,spotify:track:2VBLFxCUyFp5BfmsZpxcis,223320,0.0046,0.951
タイムパラドックス,Vaundy,68,3jNwPOqdPvQIr5dRT0hzgY,j-pop,spotify:track:3jNwPOqdPvQIr5dRT0hzgY,226558,0.439,0.514
Master Of Puppets,Metallica,75,2MuWTIM3b0YEAskbeeFE1i,metal,spotify:track:2MuWTIM3b0YEAskbeeFE1i,515387,0.000647,0.836
The Trooper - 2015 Remaster,Iron Maiden,71,4OROzZUy6gOWN4UGQVaZMF,metal,spotify:track:4OROzZUy6gOWN4UGQVaZMF,252733,0.0318,0.908
Walk,Pantera,73,7fcfNW0XxTWlwVlftzfDOR,metal,spotify:track:7fcfNW0XxTWlwVlftzfDOR,315120,0.000155,0.704
Chop Suey!,System Of A Down,83,2DlHlPMa4M17kufBvI2lEN,metal,spotify:track:2DlHlPMa4M17kufBvI2lEN,210240,0.000278,0.934
Blind,Korn,68,1pr9TZGOXeJUggIal1Wq3R,metal,spotify:track:1pr9TZGOXeJUggIal1Wq3R,258267,0.00678,0.891
One,Metallica,72,5IX4TbIR5mMHGE4wiWwKW0,metal,spotify:track:5IX4TbIR5mMHGE4wiWwKW0,447440,0.00111,0.695
Mother,Danzig,69,7txxAtOMwLLnQTpKeBL6bp,metal,spotify:track:7txxAtOMwLLnQTpKeBL6bp,204867,0.00726,0.763
Cowboys from Hell,Pantera,71,2SgbR6ttzoNlCRGQOKjrop,metal,spotify:track:2SgbR6ttzoNlCRGQOKjrop,243533,0.00437,0.908
Duality,Slipknot,80,61mWefnWQOLf90gepjOCb3,metal,spotify:track:61mWefnWQOLf90gepjOCb3,252613,0.000237,0.982
Enter Sandman,Metallica,79,5sICkBXVmaCQk5aISGR3x1,metal,spotify:track:5sICkBXVmaCQk5aISGR3x1,331267,0.00213,0.828
Hail to the King,Avenged Sevenfold,75,5anCkDvJ17aznvK5TED5uo,metal,spotify:track:5anCkDvJ17aznvK5TED5uo,305907,0.000297,0.916
Freak On a Leash,Korn,77,6W21LNLz9Sw7sUSNWMSHRu,metal,spotify:track:6W21LNLz9Sw7sUSNWMSHRu,255733,2.23e-05,0.898
Dragula,Rob Zombie,77,6Nm8h73ycDG2saCnZV8poF,metal,spotify:track:6Nm8h73ycDG2saCnZV8poF,222827,8.75e-05,0.963
Nightmare,Avenged Sevenfold,70,4UEo1b0wWrtHMC8bVqPiH8,metal,spotify:track:4UEo1b0wWrtHMC8bVqPiH8,374453,0.000318,0.949
My Own Summer (Shove It),Deftones,77,1158ckiB5S4cpsdYHDB9IF,metal,spotify:track:1158ckiB5S4cpsdYHDB9IF,214760,1.33e-05,0.781
Schism,TOOL,68,55mJleti2WfWEFNFcBduhc,metal,spotify:track:55mJleti2WfWEFNFcBduhc,403533,0.0012,0.714
"Nuthin' But A ""G"" Thang","Dr. Dre, Snoop Dogg",76,5Tbpp3OLLClPJF8t1DmrFD,hip-hop,spotify:track:5Tbpp3OLLClPJF8t1DmrFD,237573,0.00182,0.821
Could You Be Loved,Bob Marley & The Wailers,79,5O4erNlJ74PIF6kGol1ZrC,reggae,spotify:track:5O4erNlJ74PIF6kGol1ZrC,237000,0.36,0.72
Welcome To Jamrock,Damian Marley,68,22AbXxQbMdVqEz7xJjhccG,reggae,spotify:track:22AbXxQbMdVqEz7xJjhccG,213200,0.0208,0.661
Murder She Wrote,Chaka Demus & Pliers,68,1HGyhNaRUFEDBiVLbvtbL6,reggae,spotify:track:1HGyhNaRUFEDBiVLbvtbL6,245000,0.161,0.733
Buffalo Soldier,Bob Marley & The Wailers,70,7BfW1eoDh27W69nxsmRicb,reggae,spotify:track:7BfW1eoDh27W69nxsmRicb,255840,0.143,0.463
Still D.R.E.,"Dr. Dre, Snoop Dogg",81,503OTo2dSqe7qk76rgsbep,hip-hop,spotify:track:503OTo2dSqe7qk76rgsbep,270587,0.16,0.775
Hypnotize - 2014 Remaster,The Notorious B.I.G.,78,7KwZNVEaqikRSBSpyhXK2j,hip-hop,spotify:track:7KwZNVEaqikRSBSpyhXK2j,229827,0.145,0.697
Doo Wop (That Thing),Ms. Lauryn Hill,74,0uEp9E98JB5awlA084uaIg,hip-hop,spotify:track:0uEp9E98JB5awlA084uaIg,320267,0.0393,0.505
Do For Love,2Pac,74,4AE7Lj39VnSZNOmGH2iZaq,hip-hop,spotify:track:4AE7Lj39VnSZNOmGH2iZaq,281600,0.0578,0.63
"Shook Ones, Pt. II",Mobb Deep,74,33ZXjLCpiINn8eQIDYEPTD,hip-hop,spotify:track:33ZXjLCpiINn8eQIDYEPTD,325507,0.0146,0.786
I Got 5 On It,"Luniz, Michael Marshall",73,4IYKjN1DrYzxKXt0umJqsG,hip-hop,spotify:track:4IYKjN1DrYzxKXt0umJqsG,253533,0.209,0.706
Still Not a Player (feat. Joe) - Radio Version,"Big Pun, Joe",72,3GKL13lkM5nRc4zC1lIOrR,hip-hop,spotify:track:3GKL13lkM5nRc4zC1lIOrR,236800,0.2,0.62
Juicy - 2005 Remaster,The Notorious B.I.G.,73,5ByAIlEEnxYdvpnezg7HTX,hip-hop,spotify:track:5ByAIlEEnxYdvpnezg7HTX,302760,0.47,0.818
"Nuthin' But A ""G"" Thang","Dr. Dre, Snoop Dogg",76,5Tbpp3OLLClPJF8t1DmrFD,hip-hop,spotify:track:5Tbpp3OLLClPJF8t1DmrFD,237573,0.00182,0.821
C.R.E.A.M. (Cash Rules Everything Around Me),Wu-Tang Clan,72,119c93MHjrDLJTApCVGpvx,hip-hop,spotify:track:119c93MHjrDLJTApCVGpvx,252027,0.555,0.514
Insane in the Brain,Cypress Hill,70,1oTHteQbmJw15rPxPVXUTv,hip-hop,spotify:track:1oTHteQbmJw15rPxPVXUTv,208267,0.0291,0.611
ATLiens,Outkast,70,2vfvGlqCB7oertO5VLE0sz,hip-hop,spotify:track:2vfvGlqCB7oertO5VLE0sz,230693,0.0296,0.734
N.Y. State of Mind,Nas,70,0trHOzAhNpGCsGBEu7dOJo,hip-hop,spotify:track:0trHOzAhNpGCsGBEu7dOJo,293973,0.0394,0.91
Check Yo Self - Remix,"Ice Cube, Das EFX",69,3NGT0Td7H4Is1qrlDQJxma,hip-hop,spotify:track:3NGT0Td7H4Is1qrlDQJxma,273107,0.031,0.735
Dear Mama,2Pac,68,6tDxrq4FxEL2q15y37tXT9,hip-hop,spotify:track:6tDxrq4FxEL2q15y37tXT9,280000,0.371,0.54
Survival of the Fittest,Mobb Deep,68,7N1Vjtzr1lmmCW9iasQ8YO,hip-hop,spotify:track:7N1Vjtzr1lmmCW9iasQ8YO,224533,0.125,0.703
Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,"The Notorious B.I.G., Mase, Diddy",72,4INDiWSKvqSKDEu7mh8HFz,hip-hop,spotify:track:4INDiWSKvqSKDEu7mh8HFz,257400,0.0128,0.884
Can I Kick It?,A Tribe Called Quest,68,3Ti0GdlrotgwsAVBBugv0I,hip-hop,spotify:track:3Ti0GdlrotgwsAVBBugv0I,251573,0.173,0.666
Keep Ya Head Up,2Pac,68,0XRbYXQUymj9SJkrr8YK5B,hip-hop,spotify:track:0XRbYXQUymj9SJkrr8YK5B,262507,0.144,0.732
You Shook Me All Night Long,AC/DC,81,2SiXAy7TuUkycRVbbWDEpo,rock,spotify:track:2SiXAy7TuUkycRVbbWDEpo,210173,0.00287,0.767
Everybody Wants To Rule The World,Tears For Fears,85,4RvWPyQ5RL0ao9LPZeSouE,rock,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,251489,0.347,0.795
Don't Stop Believin',Journey,72,77NNZQSqzLNqh2A9JhLRkg,rock,spotify:track:77NNZQSqzLNqh2A9JhLRkg,248907,0.25,0.802
Africa,TOTO,83,2374M0fQpWi3dLnB54qaLX,rock,spotify:track:2374M0fQpWi3dLnB54qaLX,295893,0.257,0.373
Back In Black,AC/DC,83,08mG3Y1vljYA6bvDt4Wqkj,rock,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,255493,0.011,0.7
Dancing In the Dark,Bruce Springsteen,82,7FwBtcecmlpc1sLySPXeGE,rock,spotify:track:7FwBtcecmlpc1sLySPXeGE,241307,0.0115,0.942
You Give Love A Bad Name,Bon Jovi,81,0rmGAIH9LNJewFw7nKzZnc,rock,spotify:track:0rmGAIH9LNJewFw7nKzZnc,222707,0.0663,0.959
Summer Of '69,Bryan Adams,80,0GONea6G2XdnHWjNZd6zt3,rock,spotify:track:0GONea6G2XdnHWjNZd6zt3,216053,0.0183,0.834
Should I Stay or Should I Go - Remastered,The Clash,80,39shmbIHICJ2Wxnk1fPSdz,rock,spotify:track:39shmbIHICJ2Wxnk1fPSdz,188987,0.0804,0.836
Under Pressure - Remastered 2011,"Queen, David Bowie",79,2fuCquhmrzHpu5xcA1ci9x,rock,spotify:track:2fuCquhmrzHpu5xcA1ci9x,248440,0.429,0.712
I Love Rock 'N Roll,Joan Jett & the Blackhearts,77,2Cdvbe2G4hZsnhNMKyGrie,rock,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,175173,0.326,0.716
Start Me Up - Remastered 2009,The Rolling Stones,76,7HKez549fwJQDzx3zLjHKC,rock,spotify:track:7HKez549fwJQDzx3zLjHKC,213067,0.0429,0.932
Jump - 2015 Remaster,Van Halen,75,7N3PAbqfTjSEU1edb2tY8j,rock,spotify:track:7N3PAbqfTjSEU1edb2tY8j,241600,0.171,0.835
Free Fallin',Tom Petty,75,5tVA6TkbaAH9QMITTQRrNv,rock,spotify:track:5tVA6TkbaAH9QMITTQRrNv,256000,0.212,0.449
The Final Countdown,Europe,74,3MrRksHupTVEQ7YbA0FsZK,rock,spotify:track:3MrRksHupTVEQ7YbA0FsZK,310333,0.0628,0.843
Hells Bells,AC/DC,73,69QHm3pustz01CJRwdo20z,rock,spotify:track:69QHm3pustz01CJRwdo20z,312293,0.00532,0.873
Every Little Thing She Does Is Magic,The Police,73,44aTAUBF0g6sMkMNE8I5kd,rock,spotify:track:44aTAUBF0g6sMkMNE8I5kd,260573,0.121,0.768
The Boys Of Summer,Don Henley,73,4gvea7UlDkAvsJBPZAd4oB,rock,spotify:track:4gvea7UlDkAvsJBPZAd4oB,288733,0.501,0.549
Heroes - 2017 Remaster,David Bowie,72,7Jh1bpe76CNTCgdgAdBw4Z,rock,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,371413,0.000678,0.758
Born in the U.S.A.,Bruce Springsteen,72,0dOg1ySSI7NkpAe89Zo0b9,rock,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,278680,0.000373,0.952
I Won't Back Down,Tom Petty,73,7gSQv1OHpkIoAdUiRLdmI6,rock,spotify:track:7gSQv1OHpkIoAdUiRLdmI6,178360,0.0513,0.478
Pour Some Sugar On Me - Remastered 2017,Def Leppard,72,0PdM2a6oIjqepoEfcJo0RO,rock,spotify:track:0PdM2a6oIjqepoEfcJo0RO,267307,0.00211,0.953
Wanted Dead Or Alive,Bon Jovi,72,0oerlffJSzhRVvtDfLcp3N,rock,spotify:track:0oerlffJSzhRVvtDfLcp3N,308667,0.129,0.803
Panama - 2015 Remaster,Van Halen,72,05RgAMGypEvqhNs5hPCbMS,rock,spotify:track:05RgAMGypEvqhNs5hPCbMS,210227,0.00122,0.978
Run To You,Bryan Adams,71,2RWFncSWZEhSRRifqiDNVV,rock,spotify:track:2RWFncSWZEhSRRifqiDNVV,233270,0.00515,0.811
Rock the Casbah - Remastered,The Clash,71,56KqaFSGTb7ifpt16t5Y1N,rock,spotify:track:56KqaFSGTb7ifpt16t5Y1N,222427,0.291,0.872
The Trooper - 2015 Remaster,Iron Maiden,71,4OROzZUy6gOWN4UGQVaZMF,rock,spotify:track:4OROzZUy6gOWN4UGQVaZMF,252733,0.0318,0.908
Another One Bites The Dust - Remastered 2011,Queen,71,57JVGBtBLCfHw2muk5416J,rock,spotify:track:57JVGBtBLCfHw2muk5416J,214653,0.115,0.528
Hungry Like the Wolf - 2009 Remaster,Duran Duran,71,39lSeqnyjZJejRuaREfyLL,rock,spotify:track:39lSeqnyjZJejRuaREfyLL,220627,0.0433,0.812
How Soon Is Now? - 2011 Remaster,The Smiths,71,1YrnDTqvcnUKxAIeXyaEmU,rock,spotify:track:1YrnDTqvcnUKxAIeXyaEmU,408173,0.000854,0.93
Shout,Tears For Fears,71,2gQaQUhDCNGfBVXTvxAmXQ,rock,spotify:track:2gQaQUhDCNGfBVXTvxAmXQ,393667,0.174,0.942
Runaway,Bon Jovi,72,0X1sqQ652p1sceKM2nJlIJ,rock,spotify:track:0X1sqQ652p1sceKM2nJlIJ,230667,0.00375,0.899
Separate Ways (Worlds Apart) [2023 Remaster],Journey,70,1pTw2cNrp9L3esxLAvWnN2,rock,spotify:track:1pTw2cNrp9L3esxLAvWnN2,323453,0.141,0.96
Glory Days,Bruce Springsteen,70,2Y90nL1ohB4sgYELDs7uNx,rock,spotify:track:2Y90nL1ohB4sgYELDs7uNx,254733,0.0457,0.96
Hit Me With Your Best Shot,Pat Benatar,70,0vOkmmJEtjuFZDzrQSFzEE,rock,spotify:track:0vOkmmJEtjuFZDzrQSFzEE,171267,0.117,0.58
Mother,Danzig,69,7txxAtOMwLLnQTpKeBL6bp,rock,spotify:track:7txxAtOMwLLnQTpKeBL6bp,204867,0.00726,0.763
Edge of Seventeen - 2016 Remaster,Stevie Nicks,69,7L3b6iaVhDVjfo52Hbvh9Z,rock,spotify:track:7L3b6iaVhDVjfo52Hbvh9Z,329413,0.327,0.804
Beds Are Burning - Remastered,Midnight Oil,69,1CtAzw53AIXKjAemxy4b1j,rock,spotify:track:1CtAzw53AIXKjAemxy4b1j,255680,0.00787,0.427
Don't Stand So Close To Me,The Police,69,5veJDT0MLsLbhYsx42GXUD,rock,spotify:track:5veJDT0MLsLbhYsx42GXUD,242667,0.0453,0.506
Hurts So Good,John Mellencamp,69,67eX1ovaHyVPUinMHeUtIM,rock,spotify:track:67eX1ovaHyVPUinMHeUtIM,218960,0.042,0.737
Hysteria,Def Leppard,69,2PFIZFcGry0po3ZfRZkzKc,rock,spotify:track:2PFIZFcGry0po3ZfRZkzKc,354636,0.0318,0.846
Call Me,Blondie,69,7HKxTNVlkHsfMLhigmhC0I,rock,spotify:track:7HKxTNVlkHsfMLhigmhC0I,212227,0.000646,0.833
Fight For Your Right,Beastie Boys,68,5NLuC70kZQv8q34QyQa1DP,rock,spotify:track:5NLuC70kZQv8q34QyQa1DP,208653,0.00757,0.858
Every Rose Has Its Thorn - 2003 Remaster,Poison,68,43GS3mtezoIFiuIZCLLiDY,rock,spotify:track:43GS3mtezoIFiuIZCLLiDY,260173,0.16,0.632
SPIDER,"GIMS, DYSTINCT",74,2fFTn0f94EopgZyfSGQuyK,hip-hop,spotify:track:2fFTn0f94EopgZyfSGQuyK,188818,0.0774,0.691
Bolide Noir,"Central Cee, JRK 19",70,14DLZ9FaTofhnXBiV38axE,hip-hop,spotify:track:14DLZ9FaTofhnXBiV38axE,170800,0.294,0.78
MAMI WATA,"Gazo, Tiakola",68,6yqwxY8qifBBhyryjZutxk,hip-hop,spotify:track:6yqwxY8qifBBhyryjZutxk,233240,0.139,0.693
Rockstar,LISA,83,6vvPecFTmWxDfEJ6cYT1wa,k-pop,spotify:track:6vvPecFTmWxDfEJ6cYT1wa,138213,0.129,0.628
Supernova,aespa,72,2VdSktBqFfkW7y6q5Ik4Z4,k-pop,spotify:track:2VdSktBqFfkW7y6q5Ik4Z4,178880,0.0073,0.747
Armageddon,aespa,74,5eWcGfUCrVFMoYskyfkEPE,k-pop,spotify:track:5eWcGfUCrVFMoYskyfkEPE,196467,0.0668,0.786
Small girl (feat. D.O.),"Lee Young Ji, D.O.",72,1AtFSBJibfaqfiOByQCwZ5,k-pop,spotify:track:1AtFSBJibfaqfiOByQCwZ5,189707,0.53,0.597
SPOT!,"ZICO, JENNIE",78,1SS0WlKhJewviwEDZ6dWj0,k-pop,spotify:track:1SS0WlKhJewviwEDZ6dWj0,167707,0.151,0.782
How Sweet,NewJeans,78,38tXZcL1gZRfbqfOG0VMTH,k-pop,spotify:track:38tXZcL1gZRfbqfOG0VMTH,219027,0.0816,0.895
SHEESH,BABYMONSTER,78,1njlnn8ZKHI77Pe9szIONR,k-pop,spotify:track:1njlnn8ZKHI77Pe9szIONR,170357,0.113,0.728
LIKE THAT,BABYMONSTER,75,7GDgpad2BQVuDUzaxHFakc,k-pop,spotify:track:7GDgpad2BQVuDUzaxHFakc,168359,0.32,0.5
Smoothie,NCT DREAM,69,5qrFeNSIrwIc0B6Elp16Dl,k-pop,spotify:track:5qrFeNSIrwIc0B6Elp16Dl,188080,0.00871,0.774
Drama,aespa,78,5XWlyfo0kZ8LF7VSyfS4Ew,k-pop,spotify:track:5XWlyfo0kZ8LF7VSyfS4Ew,214973,0.164,0.872
Die With A Smile,"Lady Gaga, Bruno Mars",100,2plbrEY59IikOBgBGLjaoe,pop,spotify:track:2plbrEY59IikOBgBGLjaoe,251668,0.308,0.592
APT.,"ROSÉ, Bruno Mars",98,5vNRhkKd0yEAg8suGBpjeY,pop,spotify:track:5vNRhkKd0yEAg8suGBpjeY,169917,0.0283,0.783
BIRDS OF A FEATHER,Billie Eilish,97,6dOtVTDdiauQNBQEDOtlAB,pop,spotify:track:6dOtVTDdiauQNBQEDOtlAB,210373,0.2,0.507
That’s So True,Gracie Abrams,93,7ne4VBA60CxGM75vw0EYad,pop,spotify:track:7ne4VBA60CxGM75vw0EYad,166300,0.214,0.808
Who,Jimin,92,7tI8dRuH2Yc6RuoTjxo4dU,pop,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,170888,0.00289,0.756
